Box_conveyor;Part_conveyor;Grab;C_plus;Auto;Manual;Emergency_stop;Reset_button;Start;Stop;Part_at_place;Box_at_place;Detected;C_limit;Temps_occurrence
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189678239
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189856127
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189921088
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189956066
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189989047
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190015031
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190063001
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190093981
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190158941
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190365826
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190541226
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190605188
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190669148
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190734107
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190767087
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190801067
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190879018
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59190975959
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59191121868
false;true;true;false;true;false;true;false;false;true;false;false;true;true;59191553512
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59191568503
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59191587492
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59191694904
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59191759590
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59191795568
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59191860526
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59191942005
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59191974984
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192007964
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192040942
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192071923
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192103903
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192202352
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192343265
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192359255
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192471186
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192504166
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192680055
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192744016
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192790989
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192823966
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192855947
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192887927
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192920906
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192952888
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59192985866
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59193128777
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59193370628
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59193609556
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59193671374
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59193736334
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59193866814
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59193968751
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59194001730
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59194049701
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59194353513
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59194369503
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59194479435
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59194592364
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59194624345
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59194656326
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59194721917
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59194866828
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59194883817
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59194995748
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59195028728
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59195110678
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59195206617
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59195334538
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59195367517
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59195433476
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59195465456
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59195482445
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59195501435
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59195647344
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59195824234
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59195887196
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59195920175
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59196049096
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59196131045
